sleep_id,user_id,sleep_hours,sleep_quality_score,phone_before_bed
5391,3391,7.1,8.7,Yes
5392,3392,6.9,5.2,No
5393,3393,7.9,6.7,No
5394,3394,6.3,4.0,Yes
5395,3395,7.2,4.3,No
5396,3396,6.2,7.8,No
5397,3397,10.0,7.8,No
5398,3398,6.6,7.0,Yes
5399,3399,5.6,6.3,No
5400,3400,7.3,9.1,Yes
5401,3401,7.2,4.5,No
5402,3402,5.6,5.9,Yes
5403,3403,7.9,5.5,Yes
5404,3404,8.6,6.6,No
5405,3405,6.5,7.6,No
5406,3406,8.5,5.5,Yes
5407,3407,7.1,5.4,Yes
5408,3408,5.6,4.5,Yes
5409,3409,4.0,6.0,Yes
5410,3410,3.8,4.8,Yes
5411,3411,5.8,8.0,Yes
5412,3412,6.7,8.5,Yes
5413,3413,8.0,9.1,Yes
5414,3414,6.2,5.8,Yes
5415,3415,6.6,4.7,No
5416,3416,8.2,5.8,No
5417,3417,6.2,5.5,Yes
5418,3418,5.0,4.1,Yes
5419,3419,7.7,7.4,Yes
5420,3420,5.8,6.2,Yes
5421,3421,6.1,5.4,Yes
5422,3422,6.3,6.0,Yes
5423,3423,4.7,6.5,Yes
5424,3424,6.0,8.0,Yes
5425,3425,5.8,6.2,Yes
5426,3426,6.7,7.2,No
5427,3427,4.9,8.5,Yes
5428,3428,8.6,7.0,Yes
5429,3429,5.2,8.5,Yes
5430,3430,8.7,4.9,Yes
5431,3431,5.1,7.3,Yes
5432,3432,8.0,7.5,Yes
5433,3433,4.6,4.6,Yes
5434,3434,4.8,6.3,Yes
5435,3435,4.3,5.3,Yes
5436,3436,7.8,7.4,Yes
5437,3437,4.3,8.5,Yes
5438,3438,8.8,5.4,No
5439,3439,4.2,4.1,Yes
5440,3440,6.3,4.8,No
5441,3441,7.3,4.3,Yes
5442,3442,7.2,7.4,Yes
5443,3443,7.9,5.3,No
5444,3444,5.9,8.5,Yes
5445,3445,7.0,6.7,Yes
5446,3446,7.2,7.9,Yes
5447,3447,6.3,8.6,Yes
5448,3448,7.5,4.3,Yes
5449,3449,6.6,4.7,Yes
5450,3450,6.7,5.0,No
5451,3451,7.2,5.0,Yes
5452,3452,6.8,6.5,Yes
5453,3453,10.0,5.4,Yes
5454,3454,6.7,6.7,Yes
5455,3455,6.9,5.0,Yes
5456,3456,6.0,6.5,No
5457,3457,4.4,7.8,Yes
5458,3458,9.7,7.2,No
5459,3459,5.9,6.2,Yes
5460,3460,8.3,8.1,Yes
5461,3461,6.2,4.3,Yes
5462,3462,9.2,4.3,Yes
5463,3463,7.5,8.4,Yes
5464,3464,7.0,5.5,Yes
5465,3465,6.5,5.2,No
5466,3466,5.0,5.6,No
5467,3467,6.3,4.6,Yes
5468,3468,6.4,9.4,Yes
5469,3469,8.3,7.7,Yes
5470,3470,8.1,4.0,No
5471,3471,7.0,5.6,Yes
5472,3472,6.7,5.8,Yes
5473,3473,6.5,4.7,Yes
5474,3474,4.3,7.1,Yes
5475,3475,5.3,6.9,Yes
5476,3476,4.2,5.8,Yes
5477,3477,6.5,6.3,Yes
5478,3478,6.8,6.7,Yes
5479,3479,7.9,6.0,Yes
5480,3480,9.1,5.5,Yes
5481,3481,6.4,9.4,Yes
5482,3482,5.8,5.4,No
5483,3483,6.6,4.1,Yes
5484,3484,7.2,7.1,No
5485,3485,8.5,7.7,No
5486,3486,8.3,6.7,Yes
5487,3487,7.0,7.0,No
5488,3488,4.3,8.5,Yes
5489,3489,6.4,6.0,Yes
5490,3490,7.3,8.4,Yes
5491,3491,5.9,5.6,No
5492,3492,6.1,6.4,No
5493,3493,5.7,7.8,Yes
5494,3494,6.2,6.3,Yes
5495,3495,4.5,5.0,No
5496,3496,8.0,9.0,Yes
5497,3497,7.4,9.2,No
5498,3498,5.9,7.4,Yes
5499,3499,7.0,8.7,Yes
