user_id,age,gender,occupation,productivity_score
3442,30,Female,Marketing Specialist,3.1
3443,17,Male,Student,9.3
3444,19,Male,Other,3.9
3445,21,Female,Student,6.0
3446,22,Female,Student,8.5
3447,25,Male,Marketing Specialist,9.0
3448,34,Male,Student,6.5
3449,34,Male,Data Analyst,6.8
3450,41,Female,Software Engineer,7.6
3451,37,Male,Software Engineer,9.5
3452,44,Female,Marketing Specialist,7.1
3453,27,Female,Other,6.8
3454,18,Female,Software Engineer,3.1
3455,28,Male,Software Engineer,3.6
3456,33,Male,Student,6.9
3457,23,Male,Marketing Specialist,9.4
3458,36,Male,Other,8.9
3459,30,Female,Marketing Specialist,9.7
3460,16,Other,Software Engineer,6.6
3461,18,Female,Software Engineer,8.4
3462,41,Female,Software Engineer,8.7
3463,23,Male,Designer,7.4
3464,19,Male,Data Analyst,5.3
3465,31,Male,Student,6.2
3466,38,Female,Data Analyst,8.8
3467,25,Female,Marketing Specialist,5.0
3468,27,Female,Student,9.3
3469,29,Male,Student,4.6
3470,29,Male,Student,8.1
3471,17,Female,Other,7.3
3472,38,Male,Designer,8.1
3473,20,Female,Marketing Specialist,6.0
3474,20,Female,Designer,9.3
3475,21,Female,Marketing Specialist,7.3
3476,28,Male,Student,5.0
3477,24,Male,Student,7.3
3478,37,Male,Student,5.0
3479,43,Male,Marketing Specialist,5.0
3480,44,Male,Software Engineer,5.7
3481,30,Female,Student,8.8
3482,29,Female,Designer,6.4
3483,39,Male,Other,7.6
3484,22,Male,Student,5.7
3485,40,Male,Marketing Specialist,4.8
3486,35,Male,Designer,9.5
3487,17,Female,Data Analyst,7.1
3488,22,Male,Other,9.4
3489,21,Male,Data Analyst,4.4
3490,32,Male,Student,4.0
3491,42,Female,Software Engineer,8.8
3492,40,Female,Student,7.6
3493,40,Male,Marketing Specialist,4.3
3494,43,Female,Designer,4.8
3495,17,Female,Student,8.4
3496,18,Female,Designer,6.1
3497,20,Male,Marketing Specialist,7.6
3498,20,Female,Data Analyst,5.2
3499,16,Female,Student,5.6
